patent_id,patent_type,patent_date,patent_title,year,quarter,month,day_of_week,day_of_year,quarter_end,title_len_chars,title_len_words,title_has_number,title_has_acronym,kw_5g,kw_ai_ml,kw_cloud_edge,kw_security,kw_iot,kw_network,kw_energy,kw_antenna,kw_data,keyword_score,is_utility,is_design,is_other_type,tech_era
8699619,utility,15/04/2014,Dutycycle adjustment to improve efficiency of a digital RF-PA,2014,2,4,1,105,30/06/2014,61,9,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,smartphone_2010s
8699650,utility,15/04/2014,Fractional type phase-locked loop circuit with compensation of phase errors,2014,2,4,1,105,30/06/2014,75,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8699888,utility,15/04/2014,Optical linear feedback circuit,2014,2,4,1,105,30/06/2014,31,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8699942,utility,15/04/2014,Methods and arrangements for determining radio characteristics of a radio link,2014,2,4,1,105,30/06/2014,78,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8699997,utility,15/04/2014,Method for updating UE capability information in a mobile telecommunications network,2014,2,4,1,105,30/06/2014,84,11,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8700040,utility,15/04/2014,Bearer control mode (NW-only or user-only) handling in intersystem handover,2014,2,4,1,105,30/06/2014,75,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8700640,utility,15/04/2014,System or apparatus for finding influential users,2014,2,4,1,105,30/06/2014,49,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8700692,utility,15/04/2014,Group access to IP multimedia subsystem service,2014,2,4,1,105,30/06/2014,47,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8700746,utility,15/04/2014,Provision of telematics services via a mobile network,2014,2,4,1,105,30/06/2014,53,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8700784,utility,15/04/2014,Method and arrangement for enabling multimedia communication with a private network,2014,2,4,1,105,30/06/2014,83,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8700874,utility,15/04/2014,Digital counter segmented into short and long access time memory,2014,2,4,1,105,30/06/2014,64,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8704502,utility,22/04/2014,Switching mode power supply comprising asynchronous limiter circuit,2014,2,4,1,112,30/06/2014,67,8,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,smartphone_2010s
8704557,utility,22/04/2014,High-speed non-integer frequency divider circuit,2014,2,4,1,112,30/06/2014,48,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8705337,utility,22/04/2014,Efficient Zadoff-Chu sequence generation,2014,2,4,1,112,30/06/2014,40,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8705363,utility,22/04/2014,Packet scheduling method and apparatus,2014,2,4,1,112,30/06/2014,38,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8705428,utility,22/04/2014,"Method for multimedia broadcast and multicast service, MBMS, notification indicator detection, computer program, and user equipment apparatus",2014,2,4,1,112,30/06/2014,141,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8705431,utility,22/04/2014,Method and system for providing autonomous retransmissions in a wireless communication system,2014,2,4,1,112,30/06/2014,93,12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8705434,utility,22/04/2014,Methods and arrangements in a wireless communications system,2014,2,4,1,112,30/06/2014,60,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8705439,utility,22/04/2014,Delegation based mobility management,2014,2,4,1,112,30/06/2014,36,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8705440,utility,22/04/2014,Method and apparatus for cell searching,2014,2,4,1,112,30/06/2014,39,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8705466,utility,22/04/2014,Method and apparatus for conveying precoding information in a MIMO system,2014,2,4,1,112,30/06/2014,73,11,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,smartphone_2010s
8705477,utility,22/04/2014,Simultaneous reporting of ACK/NACK and channel-state information using PUCCH format 3 resources,2014,2,4,1,112,30/06/2014,95,12,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8705534,utility,22/04/2014,Provider edge bridge with remote customer service interface,2014,2,4,1,112,30/06/2014,59,8,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,smartphone_2010s
8705535,utility,22/04/2014,"Method for processing packets of the IP type intended to be carried over a communications channel of a wireless network, and equipment for same",2014,2,4,1,112,30/06/2014,143,24,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8705536,utility,22/04/2014,Methods of operating forwarding elements including shadow tables and related forwarding elements,2014,2,4,1,112,30/06/2014,96,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8705542,utility,22/04/2014,L2 method for partial VLAN service migration,2014,2,4,1,112,30/06/2014,44,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8705553,utility,22/04/2014,Method for enabling a home base station to choose between local and remote transportation of uplink data packets,2014,2,4,1,112,30/06/2014,112,18,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,smartphone_2010s
8705574,utility,22/04/2014,System and method for allocating transmission resources,2014,2,4,1,112,30/06/2014,55,7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8705575,utility,22/04/2014,Methods and arrangements in a wireless communication system using multi-codeword transmission and ACK/NACK compression,2014,2,4,1,112,30/06/2014,118,14,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8705595,utility,22/04/2014,Digital output power measurement in radio communication systems,2014,2,4,1,112,30/06/2014,63,8,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,smartphone_2010s
8705636,utility,22/04/2014,Passive single-ended line test,2014,2,4,1,112,30/06/2014,30,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8705665,utility,22/04/2014,"Process for performing log-likelihood-ratio clipping in a soft-decision near-ML detector, and detector for doing the same",2014,2,4,1,112,30/06/2014,121,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8705668,utility,22/04/2014,Calculation of soft values for uplink communication,2014,2,4,1,112,30/06/2014,51,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8706068,utility,22/04/2014,Adaptive signal power measurement methods and apparatus,2014,2,4,1,112,30/06/2014,55,7,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,smartphone_2010s
8706080,utility,22/04/2014,Charging correlation for dedicated bearers,2014,2,4,1,112,30/06/2014,42,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8706084,utility,22/04/2014,Roaming selection of a v-ePDG,2014,2,4,1,112,30/06/2014,29,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8706086,utility,22/04/2014,Identification of a manipulated or defect base station during handover,2014,2,4,1,112,30/06/2014,70,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8706089,utility,22/04/2014,Change detection of target identification data in lawful interception systems,2014,2,4,1,112,30/06/2014,77,10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,smartphone_2010s
8706098,utility,22/04/2014,Method of conditionally routing a call made to a fixed telephone number,2014,2,4,1,112,30/06/2014,71,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8706108,utility,22/04/2014,Frequency scanning technique for a cell search procedure,2014,2,4,1,112,30/06/2014,56,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8706118,utility,22/04/2014,3G LTE intra-EUTRAN handover control using empty GRE packets,2014,2,4,1,112,30/06/2014,60,9,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8706122,utility,22/04/2014,Circuit switched fallback for mobile terminated calls,2014,2,4,1,112,30/06/2014,53,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8706130,utility,22/04/2014,Dynamic frequency band allocation between radio communication networks,2014,2,4,1,112,30/06/2014,70,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8706165,utility,22/04/2014,"Method and apparatus for reducing combiner loss in a multi-sector, omni-base station",2014,2,4,1,112,30/06/2014,84,12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8706509,utility,22/04/2014,Method and a decoder for attenuation of signal regions reconstructed with low accuracy,2014,2,4,1,112,30/06/2014,86,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8706511,utility,22/04/2014,Low-complexity spectral analysis/synthesis using selectable time resolution,2014,2,4,1,112,30/06/2014,75,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8706752,utility,22/04/2014,Method and apparatus for determining a list of members for a push to talk communications service,2014,2,4,1,112,30/06/2014,96,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8706851,utility,22/04/2014,Configuration of a network node using captive mode,2014,2,4,1,112,30/06/2014,50,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8707140,utility,22/04/2014,Apparatus and method for error correction in mobile wireless applications incorporating correction bypass,2014,2,4,1,112,30/06/2014,105,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8707146,utility,22/04/2014,Method and system for stopping execution of a turbo decoder,2014,2,4,1,112,30/06/2014,59,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8707325,utility,22/04/2014,Retrieving an object,2014,2,4,1,112,30/06/2014,20,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8707330,utility,22/04/2014,Method and system for controlled communication between applications,2014,2,4,1,112,30/06/2014,67,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8707418,utility,22/04/2014,System and methods for web-application communication,2014,2,4,1,112,30/06/2014,52,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8710921,utility,29/04/2014,High order continuous time filter,2014,2,4,1,119,30/06/2014,33,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8711703,utility,29/04/2014,Load balancing in shortest-path-bridging networks,2014,2,4,1,119,30/06/2014,49,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8711717,utility,29/04/2014,Method of requesting CQI reports,2014,2,4,1,119,30/06/2014,32,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8711719,utility,29/04/2014,Generating network topology parameters and monitoring a communications network domain,2014,2,4,1,119,30/06/2014,85,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8711733,utility,29/04/2014,Indicating transfer in an IMS network,2014,2,4,1,119,30/06/2014,37,6,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8711744,utility,29/04/2014,Commissioning incoming packet switched connections,2014,2,4,1,119,30/06/2014,50,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8711766,utility,29/04/2014,SRB enhancement on HS-DSCH during cell change,2014,2,4,1,119,30/06/2014,45,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8711769,utility,29/04/2014,Interferer region identification using image processing,2014,2,4,1,119,30/06/2014,55,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8711776,utility,29/04/2014,Methods and apparatus for adapting network characteristics in telecommunications systems,2014,2,4,1,119,30/06/2014,88,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8711788,utility,29/04/2014,Arrangements and method relating to communication bearers,2014,2,4,1,119,30/06/2014,57,7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8711791,utility,29/04/2014,Denial of service (DoS) attack prevention through random access channel resource reallocation,2014,2,4,1,119,30/06/2014,93,12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8711811,utility,29/04/2014,Identifying multi-component carrier cells,2014,2,4,1,119,30/06/2014,41,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8711822,utility,29/04/2014,Mobility management in a communications system,2014,2,4,1,119,30/06/2014,46,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8711826,utility,29/04/2014,TDD time slot splitting,2014,2,4,1,119,30/06/2014,23,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8711843,utility,29/04/2014,Cryptographically generated addresses using backward key chain for secure route optimization in mobile internet protocol,2014,2,4,1,119,30/06/2014,120,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8711860,utility,29/04/2014,Controller for flexible and extensible flow processing in software-defined networks,2014,2,4,1,119,30/06/2014,83,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8711880,utility,29/04/2014,Method for reserving network bandwidth for versioned network services,2014,2,4,1,119,30/06/2014,69,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8711889,utility,29/04/2014,Asynchronous line interface rate adaptation to the physical layer with synchronous lines at the connection layer,2014,2,4,1,119,30/06/2014,112,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8711987,utility,29/04/2014,Method and receiver for jointly decoding received communication signals using maximum likelihood detection,2014,2,4,1,119,30/06/2014,106,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8711988,utility,29/04/2014,Method and apparatus for generating soft bit values in reduced-state equalizers,2014,2,4,1,119,30/06/2014,79,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8711991,utility,29/04/2014,Method and a channel estimating arrangement for performing channel estimation,2014,2,4,1,119,30/06/2014,77,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8712017,utility,29/04/2014,Network fault detection,2014,2,4,1,119,30/06/2014,23,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8712336,utility,29/04/2014,Data unit receiver and sender control method,2014,2,4,1,119,30/06/2014,44,7,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,smartphone_2010s
8712350,utility,29/04/2014,RF amplifier with digital filter for polar transmitter,2014,2,4,1,119,30/06/2014,54,8,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8712419,utility,29/04/2014,Local call local switching at handover,2014,2,4,1,119,30/06/2014,38,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8712463,utility,29/04/2014,Wireless communication power control,2014,2,4,1,119,30/06/2014,36,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,smartphone_2010s
8712464,utility,29/04/2014,Method and apparatus for communication channel error rate estimation,2014,2,4,1,119,30/06/2014,68,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8712474,utility,29/04/2014,Secure soft SIM credential transfer,2014,2,4,1,119,30/06/2014,35,5,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8713153,utility,29/04/2014,Domain isolation through virtual network machines,2014,2,4,1,119,30/06/2014,49,6,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,smartphone_2010s
8713184,utility,29/04/2014,Systems and methods for assigning a template to an existing network configuration,2014,2,4,1,119,30/06/2014,81,12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8713198,utility,29/04/2014,Hierarchical binding and lookup of addresses in inter-process communications systems,2014,2,4,1,119,30/06/2014,84,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8713369,utility,29/04/2014,Hardware/software debugging using memory access parameters,2014,2,4,1,119,30/06/2014,58,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8713414,utility,29/04/2014,Method and apparatus for soft information transfer between constituent processor circuits in a soft-value processing apparatus,2014,2,4,1,119,30/06/2014,126,16,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8713567,utility,29/04/2014,Method for switching between virtualized and non-virtualized system operation,2014,2,4,1,119,30/06/2014,77,9,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,smartphone_2010s
8717032,utility,06/05/2014,Electronic circuit breaker and a method of providing protection switching,2014,2,5,1,126,30/06/2014,73,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8717251,utility,06/05/2014,Antenna configuration provides coverage,2014,2,5,1,126,30/06/2014,39,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,smartphone_2010s
8717651,utility,06/05/2014,Optical devices and method of counting optical pulses,2014,2,5,1,126,30/06/2014,53,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8717887,utility,06/05/2014,Scrambling code planning device and method for using same in wireless communication network,2014,2,5,1,126,30/06/2014,91,13,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8717902,utility,06/05/2014,Method and apparatus for reducing traffic in a communications network,2014,2,5,1,126,30/06/2014,69,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8717907,utility,06/05/2014,Adjustment of radio detection level for request signals based observed false detection,2014,2,5,1,126,30/06/2014,86,12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8717920,utility,06/05/2014,Signalling mechanism for multi-tiered intra-band carrier aggregation,2014,2,5,1,126,30/06/2014,68,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8717924,utility,06/05/2014,Method and arrangement for load management in heterogeneous networks with interference suppression capable receivers,2014,2,5,1,126,30/06/2014,116,14,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8717927,utility,06/05/2014,Combining channel quality measurements based on sounding reference signals and demodulation reference signals,2014,2,5,1,126,30/06/2014,109,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8717935,utility,06/05/2014,OSPF non-stop routing with reliable flooding,2014,2,5,1,126,30/06/2014,44,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8717947,utility,06/05/2014,Methods and devices for spatial coding,2014,2,5,1,126,30/06/2014,38,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8717948,utility,06/05/2014,Technique for providing an asymmetric multipoint call between a plurality of network nodes,2014,2,5,1,126,30/06/2014,90,13,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8717979,utility,06/05/2014,Multiplexing multiple unsolicited grant service (UGS) users onto a same radio resource,2014,2,5,1,126,30/06/2014,86,12,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8717996,utility,06/05/2014,Uplink scrambling during random access,2014,2,5,1,126,30/06/2014,38,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8718064,utility,06/05/2014,Forwarding element for flexible and extensible flow processing software-defined networks,2014,2,5,1,126,30/06/2014,88,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8718075,utility,06/05/2014,Method and apparatus for adapting policy control,2014,2,5,1,126,30/06/2014,48,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8718165,utility,06/05/2014,Method and apparatus for controlling multi-antenna transmission in a wireless communication network,2014,2,5,1,126,30/06/2014,99,12,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,smartphone_2010s
8718199,utility,06/05/2014,Frequency-domain multi-stage group detection for alleviating inter-symbol interference,2014,2,5,1,126,30/06/2014,86,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8718540,utility,06/05/2014,Methods and arrangements for frequency selective repetition,2014,2,5,1,126,30/06/2014,59,7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8718583,utility,06/05/2014,Method and apparatuses for transmitter to multi-carrier power amplifier configuration,2014,2,5,1,126,30/06/2014,85,10,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,smartphone_2010s
8718619,utility,06/05/2014,Predicting presence of a mobile user equipment,2014,2,5,1,126,30/06/2014,46,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8718634,utility,06/05/2014,Method and arrangement in a communication system,2014,2,5,1,126,30/06/2014,48,7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8718645,utility,06/05/2014,Managing audio during a handover in a wireless system,2014,2,5,1,126,30/06/2014,53,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8718695,utility,06/05/2014,Reducing state transition time from power saving state,2014,2,5,1,126,30/06/2014,54,8,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,smartphone_2010s
8719394,utility,06/05/2014,Method and arrangement for a modification of network management schema,2014,2,5,1,126,30/06/2014,70,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8719449,utility,06/05/2014,Identification of a private device in a public network,2014,2,5,1,126,30/06/2014,54,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8719835,utility,06/05/2014,Ranking service units to provide and protect highly available services using the Nway redundancy model,2014,2,5,1,126,30/06/2014,102,15,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,smartphone_2010s
8723608,utility,13/05/2014,Method and arrangement for voltage controlled oscillator device,2014,2,5,1,133,30/06/2014,63,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8724102,utility,13/05/2014,Optical time domain reflectometry (OTDR) trace analysis in PON systems,2014,2,5,1,133,30/06/2014,70,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8724280,utility,13/05/2014,Surge protection,2014,2,5,1,133,30/06/2014,16,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8724458,utility,13/05/2014,Methods and devices for controlling data unit handling,2014,2,5,1,133,30/06/2014,54,8,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,smartphone_2010s
8724462,utility,13/05/2014,Congestion handling in a packet switched network domain,2014,2,5,1,133,30/06/2014,55,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8724503,utility,13/05/2014,Sub-path E2E probing,2014,2,5,1,133,30/06/2014,20,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8724535,utility,13/05/2014,Technique for controlling content distributions in point-to-multipoint enabled network environments,2014,2,5,1,133,30/06/2014,99,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8724543,utility,13/05/2014,Method and arrangement in a wireless communications system,2014,2,5,1,133,30/06/2014,58,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8724579,utility,13/05/2014,Method and unit for efficient reporting of scheduling information in a wireless telecommunications system,2014,2,5,1,133,30/06/2014,105,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8724585,utility,13/05/2014,GRE user-plane,2014,2,5,1,133,30/06/2014,14,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8724592,utility,13/05/2014,Control unit and method for controlling the load in a mobile telecommunications network,2014,2,5,1,133,30/06/2014,87,13,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8724659,utility,13/05/2014,Synchronization of VoDSL of DSLAM connected only to ethernet,2014,2,5,1,133,30/06/2014,60,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8724695,utility,13/05/2014,Determination of a type of picture encoding of a decompressed video signal,2014,2,5,1,133,30/06/2014,74,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8724705,utility,13/05/2014,Detecting repetition in digital video,2014,2,5,1,133,30/06/2014,37,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8724730,utility,13/05/2014,Method and arrangement in a wireless communication network,2014,2,5,1,133,30/06/2014,58,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8724741,utility,13/05/2014,Signal quality estimation from coupling matrix,2014,2,5,1,133,30/06/2014,46,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8724751,utility,13/05/2014,"Method for a single radio aggregated spectrum receiver, computer program, receiver, and terminal",2014,2,5,1,133,30/06/2014,96,13,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8724799,utility,13/05/2014,Operating points for spectrum management in digital subscriber lines,2014,2,5,1,133,30/06/2014,68,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8724800,utility,13/05/2014,Method in a communication system,2014,2,5,1,133,30/06/2014,32,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8724988,utility,13/05/2014,Synchronous packet switches,2014,2,5,1,133,30/06/2014,27,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8725079,utility,13/05/2014,System and method for determining the severity of interference in different areas of a cellular radio network and coordinating radio resource management features in response,2014,2,5,1,133,30/06/2014,173,25,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8725107,utility,13/05/2014,Method for sending emergency messages to mobile terminals,2014,2,5,1,133,30/06/2014,57,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8725153,utility,13/05/2014,Methods and devices for adjusting resource management procedures in heterogeneous communication networks,2014,2,5,1,133,30/06/2014,104,12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s
8725155,utility,13/05/2014,Process for updating location information,2014,2,5,1,133,30/06/2014,41,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8725157,utility,13/05/2014,Interference avoidance in a WCDMA system,2014,2,5,1,133,30/06/2014,40,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8725160,utility,13/05/2014,Offline device paging,2014,2,5,1,133,30/06/2014,21,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8725189,utility,13/05/2014,Power control using bit rate and outstanding user traffic,2014,2,5,1,133,30/06/2014,57,9,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,smartphone_2010s
8725194,utility,13/05/2014,Grouping user terminals into different coordination scheme groups,2014,2,5,1,133,30/06/2014,65,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8725204,utility,13/05/2014,Virtual multiple antenna (VMAT),2014,2,5,1,133,30/06/2014,31,4,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,smartphone_2010s
8725881,utility,13/05/2014,Resources allocation flexibility,2014,2,5,1,133,30/06/2014,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
8726131,utility,13/05/2014,Spatial multiplexing communication system with enhanced codeword mapping with flexible rate selection on each spatial layer and with single HARQ process,2014,2,5,1,133,30/06/2014,152,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s
